,2017q1fphdsl,2017q1jxje,2017q1jxsl,2017q1kpje,2017q1kps,2017q1kpse,2017q1kpsl,2017q1rkse,2017q2fphdsl,2017q2jxje,2017q2jxsl,2017q2kpje,2017q2kps,2017q2kpse,2017q2kpsl,2017q2rkse,2017q3fphdsl,2017q3jxje,2017q3jxsl,2017q3kpje,2017q3kps,2017q3kpse,2017q3kpsl,2017q3rkse,2017q4fphdsl,2017q4jxje,2017q4jxsl,2017q4kpje,2017q4kps,2017q4kpse,2017q4kpsl,2017q4rkse,2018q1fphdsl,2018q1jxje,2018q1jxsl,2018q1kpje,2018q1kps,2018q1kpse,2018q1kpsl,2018q1rkse,2018q2fphdsl,2018q2jxje,2018q2jxsl,2018q2kpje,2018q2kps,2018q2kpse,2018q2kpsl,2018q2rkse,2018q3fphdsl,2018q3jxje,2018q3jxsl,2018q3kpje,2018q3kps,2018q3kpse,2018q3kpsl,2018q3rkse,2018q4fphdsl,2018q4jxje,2018q4jxsl,2018q4kpje,2018q4kps,2018q4kpse,2018q4kpsl,2018q4rkse,2019q1fphdsl,2019q1jxje,2019q1jxsl,2019q1kpje,2019q1kps,2019q1kpse,2019q1kpsl,2019q1rkse,2019q2fphdsl,2019q2jxje,2019q2jxsl,2019q2kpje,2019q2kps,2019q2kpse,2019q2kpsl,2019q2rkse,2019q3fphdsl,2019q3jxje,2019q3jxsl,2019q3kpje,2019q3kps,2019q3kpse,2019q3kpsl,2019q3rkse,2019q4fphdsl,2019q4jxje,2019q4jxsl,2019q4kpje,2019q4kps,2019q4kpse,2019q4kpsl,2019q4rkse,bsrxm,bsrxmmp,cyrs,djrq,fdbrxmp,fddbrxm,hy,hydl,hyml,hyzl,jyfw,nsrmc,scjydz,xzjd,zcdz,zczb,zjnsrsbh,yc
485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a3d2de7675556553a5f08e4c88d2c228,a3d2de7675556553a5f08e4c88d2c228,,2018/6/1,a3d2de7675556553a5f08e4c88d2c228,08670fb84c0380f9ea623140bc11ebba,其他建筑安装业,建筑安装业,建筑业,其他建筑安装业,,f94cf0eac7aa913bee1ddf0ca6bb2357,a3d2de7675556553a5f08e4c88d2c228,86e628499c29dfc390a12e7175ad262b,a3d2de7675556553a5f08e4c88d2c228,,06c69b10838b93847648e55417e68b0e,0
486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,596661121.4,0.017,7460003.53,75,126820.06,0.017,0,41,84724721.18,0.06,3081728.36,31,92451.85,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0d48ebb40aaf3f5bc743bc0affb98663,2285ca61ec31a0d94476e7bb6288acec,5,2016/3/22,8b249d00c9e93c012d61dc11a547fd6a,7c42305a158338b613932f4341bdad25,其他法律服务,商务服务业,租赁和商务服务业,法律服务,投资咨询、事务代办服务。,3bf9e5dd28b6eaef28c0d1c6f9b3f389,023c671f107341d31115e747cb843d27,5b82f2cd2fd11ecd34016dfefe15f4d4,023c671f107341d31115e747cb843d27,500000,7a75d119cfdcc155f7fe823ea2a2806d,1
487,133,5728958.4,0.06,8769782.58,88,964676.08,0.11,620938.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,2423879.59,0.11,3286569.13,33,197194.15,0.06,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,781b0877b997498f601b4c54b49e35d6,fdeda22f0e3732e3b3a0eab8a2db439e,3,2017/10/8,80c2d4270ded8b9c051178c119d73554,0124b785d388f77b6037d0c043fab1ec,计算机、软件及辅助设备零售,零售业,批发和零售业,家用电器及电子产品专门零售,计算机软件销售代理；电脑、办公设备、耗材销售、维修；系统集成。,65e783c34f5afb11e3a1c9b54f4ac154,6836ccad548d5fb4d7068f8470423edc,829b9700d7927fafe3495b38742a43e6,6836ccad548d5fb4d7068f8470423edc,30000,6e402ce803dfb23d8d9ab13eab9bfd9f,0
488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,4609444.53,0.11,8735124.96,88,524107.5,0.06,17068.6,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2148d40268a12b4c899b8ac34367200f,625c742c76b037ce734e6870525a16c4,3,2017/10/1,625c742c76b037ce734e6870525a16c4,2148d40268a12b4c899b8ac34367200f,建材批发,批发业,批发和零售业,矿产品、建材及化工产品批发,建材销售.***,693b35309587a3ad343b2d8e50919510,e4946b500db80468c2b35d27d295553d,5b82f2cd2fd11ecd34016dfefe15f4d4,e4946b500db80468c2b35d27d295553d,6000000,b553d40ac94db0c3e59138519f900cb0,0
489,0,0,0,0,0,0,0,0,25,1009079.54,0.03,1573364,16,47200.92,0.03,47200.92,0,0,0,0,0,0,0,0,85,3641078.57,0.03,4752661.82,48,285159.71,0.06,285159.71,30,1387383.8,0.06,1849349.07,19,55480.47,0.03,0,107,5659227.23,0.06,7079211.27,71,424752.68,0.06,85199.04,10,665210.82,0.06,769556.29,8,46173.38,0.06,6260.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7c0326ae09a571f9e2abae99d9e7b522,e5a16a1816a289094d08020f0c70ac67,3,2018/3/26,334ff0c8411b0b57ec7964c2e5c8be09,7c0326ae09a571f9e2abae99d9e7b522,工程管理服务,专业技术服务业,科学研究和技术服务业,工程技术,建设项目管理；工程监理；编制建设工程概算、预算、决算；编制审核建设工程标底报价；工程造价监控和咨询；建设工程含装修及改造工程的决算审计；建设工程招标代理；工程咨询（以上经营范围涉及资质的，凭资质证经营）。,d69f7e86e54d1b9feba3d30ea65167f6,b258f137be4c02c418fcbbb6b180ebd5,829b9700d7927fafe3495b38742a43e6,93fa7f36cc88310dfd22289347fa1f45,500000,e6b1a058b4c2b71618b1cafdf19e1ba7,0
490,56,67722925.85,0.11,4364536.03,44,130936.08,0.03,0,0,0,0,0,0,0,0,0,74,80436826.88,0.11,7230839.41,73,216925.18,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,a3d2de7675556553a5f08e4c88d2c228,a3d2de7675556553a5f08e4c88d2c228,,2016/10/17,a3d2de7675556553a5f08e4c88d2c228,ab51542d18df661b8da94d5f033c62e7,其他道路、隧道和桥梁工程建筑,土木工程建筑业,建筑业,铁路、道路、隧道和桥梁工程建筑,,4b75b1b79c4528c121f2ea674a7dcb66,b358d471aacaf4d77606a8cd074fe8fd,85f0752fe807badbdd4c7a1e7b370e64,b358d471aacaf4d77606a8cd074fe8fd,,a18b68c86b2b9c7a0472e7b8812dff50,1
491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,1931510.34,0.017,2617584.35,27,287934.28,0.11,255098.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c96ad1ed82aa9523bb140c55071a755c,d79624bd52d60e98c16dc8e1947ea1af,3,2016/3/21,a45378771a88713a321399738987433d,c96ad1ed82aa9523bb140c55071a755c,投资与资产管理,商务服务业,租赁和商务服务业,企业管理服务,房地产营销代理；百货、五金家电销售；家电品牌代理、托管、投资。,5eac8e0547c2ece0ace25509fcb9d774,ff4d51571c544ff6be5de841fdab28da,dd1ba9f938a3747a2030a247c76273d5,ff4d51571c544ff6be5de841fdab28da,1000000,b48945a157f57762034be953438c797a,0
492,42,31978888.84,0.11,3125516.92,32,187531.02,0.06,431.57,74,481211285.6,0.017,5914137.15,60,354848.23,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,e634536f925bb478316d5a3fd3ccbd14,65227996343168b62a6afd104cd30ea7,3,2017/6/14,2f1ec8441fe48a122e82bcea15f9ff88,785cd489d007dc3609868b20a3da7915,建筑装饰业,建筑装饰和其他建筑业,建筑业,建筑装饰业,室内外装饰工程设计、施工。（依法须经批准的项目，经相关部门批准后方可开展经营活动）***,9dfafad8a812c302b2f350faa8ad2e13,14ca9372938da1e32809ef0d315702c1,fcca4d2c68f01f82032e2bedbf182e57,14ca9372938da1e32809ef0d315702c1,1000000,d2fee1fa600b86f2ee2c7d73143df5f9,1
493,0,0,0,0,0,0,0,0,161,7754841.42,0.017,8346164.53,84,250384.94,0.03,118552.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00075ee660b7ee4138235d9aecdcd532,b56af674ab7ee84efa1c44c621e271df,5,2018/4/16,c055e55dc422e42c9112860f35479207,f9e1f9458bc2de60d0ca779e96f6c1b9,厨房、卫生间用具及日用杂货批发,批发业,批发和零售业,纺织、服装及家庭用品批发,酒店用品、厨房设备销售。***,4dc4d413e67e9f2bbf4a968c5c86cc47,7274fec0c5c3743939d3e35a74ce6cfa,829b9700d7927fafe3495b38742a43e6,fa12429e0fa5ad07457656004a60b045,2000000,a1699032f7abfa3b5d14316ed575fe1d,0
494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,409090849,0.017,6933600.42,70,416016.02,0.06,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9c2adac2506fc5b3cef7236524552fff,39cff9297eadf8729f22d7716d76dc88,4,2018/3/25,a5cf56a190781fdd9ca21d529eb03edb,9f3f0e312f9d477bda4ff07cd0853b61,建材批发,批发业,批发和零售业,矿产品、建材及化工产品批发,金属材料、木材、水泥、建筑材料、化工产品（除危险品）、机电产品、农机配件、五金销售。,77f8399f351209283b773337c7c83e2b,7b1b229ad20c049a68dbffa30f9c6054,829b9700d7927fafe3495b38742a43e6,7b1b229ad20c049a68dbffa30f9c6054,1000000,d7ea74b9650a5e257390311e1bfbe5a6,1
495,0,0,0,0,0,0,0,0,116,8134202.98,0.06,9858316.51,99,591498.99,0.06,103446.81,127,5274137.61,0.11,9190464.08,92,551427.84,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,6607623.04,0.06,9657061.55,97,579423.69,0.06,182966.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b223474546495308d218a34b5a7e27da,35bbca19b5c23f731e1e07a0157fd78f,4,2016/4/1,ce6e9620e118ec4f322b570f49ad5ebc,c00094aef666f3f18f6c3a4ec6c79a98,家具零售,零售业,批发和零售业,五金、家具及室内装饰材料专门零售,家具、工艺品（除金银首饰品及文物）零售，木艺装修服务。,ae044f90d718c2eeef3daf1d7e619007,1f52f9b68b5e5c229c579288a38a6eda,dd1ba9f938a3747a2030a247c76273d5,1f52f9b68b5e5c229c579288a38a6eda,300000,195e23ee4c02fde28841c9b00af43521,0
496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,9038279.6,0.017,9582943.26,96,574976.6,0.06,421325.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1081093.69,0.11,1908986.26,20,209988.49,0.11,91068.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304942bd1323b0e745398ccf6c4cbbc9,e00d18aa5ce6254cbeb075d70e46c4f8,10,2017/11/27,704a5559cbf8355bccb9739495c305d5,30f8ce171991a3384c2c4291d5250c99,建材批发,批发业,批发和零售业,矿产品、建材及化工产品批发,钢材、建材、五金交电、水泥、沙石销售。,785a92a6cf98319b252117a5b4fff4d9,1ff6982fc1191ead450da468c8940fc4,dd1ba9f938a3747a2030a247c76273d5,1ff6982fc1191ead450da468c8940fc4,5000000,4ee80d6f0c855bc10bcf6abfd193a9dc,0
497,0,0,0,0,0,0,0,0,20,1653431.11,0.03,1746938.81,18,52408.16,0.03,52408.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,909d4890fae72b51fdab1a0ef47c0638,65f7c50f96257ec4eb219842881e15e6,10,2017/12/11,52b177bad0b741fae08a493655df3b60,6bd9a69f3f98513866b6dbc544bcb49d,厨房、卫生间用具及日用杂货批发,批发业,批发和零售业,纺织、服装及家庭用品批发,网上销售日用百货。,826300b8ce6b61acf7be6ff9c6a4816c,c12f3dea81f2693997d292629df4471f,829b9700d7927fafe3495b38742a43e6,c12f3dea81f2693997d292629df4471f,100000,5c45c999e4e9517a27697810de529f8e,0
498,77,5717925.7,0.03,7256969.46,73,798266.64,0.11,798266.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,3624812.49,0.03,4120759.74,42,453283.57,0.11,453283.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,4475979.63,0.03,7922929.33,80,871522.23,0.11,871522.23,88c17073adb537ce11c91c4e8556e8da,cac9731c06d7d3bca2bc3c5096e9a051,5,2016/5/3,73b4c450f84d02f97f28c096329b531c,7ccf901f3ba8aa8e435f446417a09772,金属及金属矿批发,批发业,批发和零售业,矿产品、建材及化工产品批发,金属材料（除贵金属）、化工产品（除危险化学品）、五金机电、日用百货、电线电缆、塑料制品、矿产品、服装鞋帽、电子产品批发、零售。,6535ff033952180b72bcc2be680815b2,8843641c6ee7d9755bdb917d85fb5731,fcca4d2c68f01f82032e2bedbf182e57,8843641c6ee7d9755bdb917d85fb5731,5000000,31f01528550b5ea0c5de3e8c4a83eea8,0
499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,109409250.8,0.11,9907227.15,100,297216.81,0.03,0,0,0,0,0,0,0,0,0,114,867992733.1,0.017,7685255.7,77,130649.35,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,a3d2de7675556553a5f08e4c88d2c228,a3d2de7675556553a5f08e4c88d2c228,,2017/1/4,a3d2de7675556553a5f08e4c88d2c228,a895e0f9e0d026c27dcad1831f54bf34,其他群众团体,群众团体、社会团体和其他成员组织,公共管理、社会保障和社会组织,群众团体,,6017c5cb0d98fce6b3e133495f6208cd,a3d2de7675556553a5f08e4c88d2c228,a3d2de7675556553a5f08e4c88d2c228,a3d2de7675556553a5f08e4c88d2c228,,65db3f90ca3ceea20ca4efd4d5572b0c,1
500,17,83386945.38,0.06,3062357.3,31,52060.07,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,86205931.17,0.11,9278015.96,93,1020581.76,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e0a9500f15d02d72e87873edd6cda7c8,3f2e4bf39732ffe37079f256da5a6a92,7,2016/5/23,b1ba62a331aab30a6b327e0969c2568e,36880a0447bbfe370e301d9eae9815ba,其他文化用品批发,批发业,批发和零售业,文化、体育用品及器材批发,办公用品，纸品，百货，家电销售，纸张加工，办公设备维修。,f91d3ebfebd00a8ed28e592d849827d9,8dfa9908ba68e4bc687b64ab982588d3,5b82f2cd2fd11ecd34016dfefe15f4d4,8dfa9908ba68e4bc687b64ab982588d3,500000,ee86b69bff65f4ee95a1846c5bee912c,1
501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,118534876.2,0.06,4518819.2,46,76819.93,0.017,297.64,89,548186084.3,0.017,9303194.27,94,158154.3,0.017,57.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,da2e6ed3d8a0efe7e93c06e15a1fdc1d,d6bbf2a68a3b4289c5ed31322647eaa8,5,2016/3/5,093f27db3c880d0f6da9f94a648c9914,6d8af782309c577bdcc711481e564357,单位后勤管理服务,商务服务业,租赁和商务服务业,企业管理服务,资产管理，房地产信息咨询，房地产销售（凭资质证经营），项目投资，投资管理，投资咨询（证券、期货投资咨询除外），服装销售。,4ae461b2514bc525ccb6da18555f68b8,345a1af3b58445612c56dbe306cc7034,829b9700d7927fafe3495b38742a43e6,345a1af3b58445612c56dbe306cc7034,30000000,467e9ca284de1a60091abceb3eea5cf4,1
502,0,0,0,0,0,0,0,0,163,5940725.23,0.06,8190320.97,82,245709.63,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,6663214.37,0.11,8497847.54,85,254935.43,0.03,0,,,,,,,,,,,,,,,,,a3d2de7675556553a5f08e4c88d2c228,a3d2de7675556553a5f08e4c88d2c228,1,2017/6/10,3f29d54e00e6d99bd609a1bca11fba81,20cf36bfe26ae75e815c1dd6afb89404,其他综合零售,零售业,批发和零售业,综合零售,商业零售,9a484e29597421b7cdff1cadaa28e6c5,28b8dde4ea7ed5c84dcac1ba4db20343,1d24db6d16c1cdd0f0aabfe7d889a0f0,28b8dde4ea7ed5c84dcac1ba4db20343,,20cf36bfe26ae75e815c1dd6afb89404,0
503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1037733,0.017,1796697.22,18,107801.83,0.06,90160.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,5557302.86,0.06,9188456.38,92,156203.76,0.017,0,02c9052604194bcd61bb6ab23ac75033,237c3924566e7cdf0af577e3e7f2c5a9,8,2016/5/10,28b514b33c925fb91d55d35df3cd73a1,ad21e0b85d8c7146c048101b13eeff71,一般旅馆,住宿业,住宿和餐饮业,一般旅馆,住宿（卫士许可证有效期至2015年5月4日止）,27e3f8cad93f9dccc5ad9606cc0225de,d98ebea6f4bd7c2b02cccb12c2b4794b,829b9700d7927fafe3495b38742a43e6,d98ebea6f4bd7c2b02cccb12c2b4794b,2000000,3700e5b72206bf3b3794efc36a38588d,0
504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,639122661.3,0.017,5609668.21,57,336580.09,0.06,55.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c84a39c56d298676cdc944812675b55f,f65456ec8793f262f774e8bcb0399281,4,2016/11/8,6b51e3e7f636453c6713f40d96ff8f37,78d282ab3d47187d2fcf10ecc366b91f,专业化设计服务,专业技术服务业,科学研究和技术服务业,其他专业技术服务业,船舶设计、船舶质量检测、试验、技术咨询服务。,0242b86871e159f6188a6b3246a2b0db,3680da403037adb44093d9dff7b89511,829b9700d7927fafe3495b38742a43e6,77121ac58b0ad7ddb021f2e74b0df71a,100000,156f9746bcabcd14ee662d7ab2560a2e,1
505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,234103257.6,0.06,7507765.56,76,225232.97,0.03,0,72,55172095.34,0.11,4708685.88,48,282521.15,0.06,109.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,a3d2de7675556553a5f08e4c88d2c228,a3d2de7675556553a5f08e4c88d2c228,,2016/10/2,a3d2de7675556553a5f08e4c88d2c228,ddc666996421f984a1bb42f4a7ce4059,建筑装饰业,建筑装饰和其他建筑业,建筑业,建筑装饰业,,d439a9838487cf8dd96c68731aad58dc,a3d2de7675556553a5f08e4c88d2c228,fcca4d2c68f01f82032e2bedbf182e57,a3d2de7675556553a5f08e4c88d2c228,,7b9b9307e803736963407561c0b03ac1,1
506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,6798806.76,0.06,7996039.41,80,479762.36,0.06,71833.96,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42eba87ffc87f4ee292104ab04808859,1e84088d9c9ca8e8da2e37caa9e65d33,20,2018/11/24,1e84088d9c9ca8e8da2e37caa9e65d33,42eba87ffc87f4ee292104ab04808859,单位后勤管理服务,商务服务业,租赁和商务服务业,企业管理服务,委托代征税款。,03f29885b6cac3929c25daea1107f7de,83a576f58c37ac41a638fc8df2d30140,829b9700d7927fafe3495b38742a43e6,83a576f58c37ac41a638fc8df2d30140,1,f0a691ea1bb5c36699e0e5985dd9100c,0
507,101,7351066.89,0.11,8572398.71,86,514343.92,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,2705904.08,0.06,5193616.72,52,88291.48,0.017,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2fdc157789aced70b242e2d121eaff52,e0478f1805bd4c723d9c005109bd07c4,2,2018/8/15,a66090b7ba988257cdade6168f4113e0,f072f916596128906a24d4fe0f667030,信息技术咨询服务,软件和信息技术服务业,信息传输、软件和信息技术服务业,信息技术咨询服务,金融信息咨询（证券、期货等涉及前置许可的项目除外），实业投资，计算机系统集成，计算机软硬件技术开发、技术咨询、技术服务、技术转让，计算机软硬件销售，计算机数据处理（依法须经批准的项目，经相关部门批准后方可开展经营活动）。,292fc4497d94d1511baf0b10e08f9bb8,62d2395e57b3f658ed44cf28a7ae45dd,829b9700d7927fafe3495b38742a43e6,62d2395e57b3f658ed44cf28a7ae45dd,1000,230f82850b1729eecb5e0912ca40f3b4,0
508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,733509.12,0.017,1201087.72,13,132119.65,0.11,119649.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,b7a0f167bdb012e4289f3e5780d9b2ff,1faca8f17a5a0e5bea8a444eed42bfc9,5,2017/4/14,c68d3ea588431bbb62f695a4fb1753fd,56dbd891ae1e66c25d4ec6275ea929a5,建材批发,批发业,批发和零售业,矿产品、建材及化工产品批发,建筑装饰材料、金属材料、不锈钢制品、机械设备、五金、陶瓷、日用百货批发，企业管理咨询、投资咨询（证券、期货咨询除外）。,9e2ede492a7f6a5cfb0c03bd636d3eae,4d20a03f8047634c9d2941dcba4af897,5b82f2cd2fd11ecd34016dfefe15f4d4,90ebbb196df97e6ab2efaa3a2d78ca06,100000,7efefc57f4016017cc9fab50bfae20b7,0
509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,4639613.93,0.06,7948763.29,80,874363.96,0.11,595987.13,140,3772209.2,0.11,7294813.62,73,802429.5,0.11,387486.49,14,446318.59,0.03,748892.11,8,12731.17,0.017,12731.17,0,0,0,0,0,0,0,0,102,6276814.65,0.017,6674252.47,67,200227.57,0.03,93521.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,324cd3ac0f26ea2da97243327bb97685,fbdecd54b47935f447cbd58fb0494927,12,2017/1/18,a9f0ae29fa0c211cab3b9ed490a4392c,b0a0e240e22e5ca9c0bd755029d0cb8f,汽车零售,零售业,批发和零售业,汽车、摩托车、燃料及零配件专门零售,汽车销售，汽车用品、汽车零部件、日用百货批发、零售；汽车装潢，代办汽车上牌、年检、过户，汽车租赁，工程机械销售、租赁，二手车销售、租赁。,42921b4aa10c7f8e2fbc5616f7787368,2b7dfb8a39f864a6cf5352e173ad36b6,829b9700d7927fafe3495b38742a43e6,2b7dfb8a39f864a6cf5352e173ad36b6,5000000,ee27e347bd4f171a0b92628c1434afc6,0
510,90,401524076.4,0.017,5410018.21,55,91970.31,0.017,0,140,223560975.5,0.06,8345744.01,84,250372.32,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b05e04ccae4abe96c9d747572e91fb7b,7223fd253174cb26d76698e32a5cb5e2,4,2016/10/4,b7dac014692e7c6f4a2ad2590fe83f17,3286ef18b799902623c520f056d565a1,其他未列明零售业,零售业,批发和零售业,货摊、无店铺及其他零售业,电梯、自动扶梯、自动人行道、起重机、及其配件的销售，上述产品及同类产品的批发。,212222031b4c0fefeb9d7adea5d66c6c,314f6f82703eb139f234319e478dae39,1d24db6d16c1cdd0f0aabfe7d889a0f0,314f6f82703eb139f234319e478dae39,20000,cfc8c2456c0ab4326c03af8726d8e071,1
