主键:纳税人识别号,纳税人名称,行业门类,行业大类,行业中类,行业,注册地址,生产经营地址,法定代表人姓名,登记开业日期,街道乡镇,经营范围,注册资本（元）,从业人数,法人手机号,财务人员姓名,财务人员手机号,2017Q1发票核定数量,2017Q1开票数,2017Q1开票金额,2017Q1开票税率,2017Q1开票税额,2017Q1入库税额,2017Q1进项金额,2017Q1进项税率,2017Q2发票核定数量,2017Q2开票数,2017Q2开票金额,2017Q2开票税率,2017Q2开票税额,2017Q2入库税额,2017Q2进项金额,2017Q2进项税率,2017Q3发票核定数量,2017Q3开票数,2017Q3开票金额,2017Q3开票税率,2017Q3开票税额,2017Q3入库税额,2017Q3进项金额,2017Q3进项税率,2017Q4发票核定数量,2017Q4开票数,2017Q4开票金额,2017Q4开票税率,2017Q4开票税额,2017Q4入库税额,2017Q4进项金额,2017Q4进项税率,2018Q1发票核定数量,2018Q1开票数,2018Q1开票金额,2018Q1开票税率,2018Q1开票税额,2018Q1入库税额,2018Q1进项金额,2018Q1进项税率,2018Q2发票核定数量,2018Q2开票数,2018Q2开票金额,2018Q2开票税率,2018Q2开票税额,2018Q2入库税额,2018Q2进项金额,2018Q2进项税率,2018Q3发票核定数量,2018Q3开票数,2018Q3开票金额,2018Q3开票税率,2018Q3开票税额,2018Q3入库税额,2018Q3进项金额,2018Q3进项税率,2018Q4发票核定数量,2018Q4开票数,2018Q4开票金额,2018Q4开票税率,2018Q4开票税额,2018Q4入库税额,2018Q4进项金额,2018Q4进项税率,2019Q1发票核定数量,2019Q1开票数,2019Q1开票金额,2019Q1开票税率,2019Q1开票税额,2019Q1入库税额,2019Q1进项金额,2019Q1进项税率,2019Q2发票核定数量,2019Q2开票数,2019Q2开票金额,2019Q2开票税率,2019Q2开票税额,2019Q2入库税额,2019Q2进项金额,2019Q2进项税率,2019Q3发票核定数量,2019Q3开票数,2019Q3开票金额,2019Q3开票税率,2019Q3开票税额,2019Q3入库税额,2019Q3进项金额,2019Q3进项税率,2019Q4发票核定数量,2019Q4开票数,2019Q4开票金额,2019Q4开票税率,2019Q4开票税额,2019Q4入库税额,2019Q4进项金额,2019Q4进项税率,异常
a8240cb8235e9c493a0c30607586166c,芜湖市双敏电子绿化工程有限公司,建筑业,土木工程建筑业,其他土木工程建筑,其他土木工程建筑,芜湖市镜湖区黄果山二村9幢1单元301室,芜湖市镜湖区黄果山二村9幢1单元301室,孔曼,2018/6/23 0:00,芜湖市镜湖区滨江公共服务中心,绿化工程施工，园林绿化养护（以上经营范围凭资质证经营）；苗木、花卉、配镜、草坪种植。,300000,4,229a0cc55cf8f4232d0ffd872d5e671e,白欢,a2586e933c520347e7cc468b41bcf21a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0c048b3a434e49e655c1247efb389cec,芜湖市七喜娱乐管理有限公司,租赁和商务服务业,商务服务业,企业管理服务,其他企业管理服务,芜湖市镜湖区世纪花园3#楼01,芜湖市镜湖区世纪花园3#楼01,居飞,2017/4/24 0:00,芜湖市镜湖区滨江公共服务中心,娱乐管理，公关活动策划，文化活动组织策划，企业管理咨询，预包装食品批发、零售（依法须经批准的项目，经相关部门批准后方可开展经营活动）。,10000000,4,4d87285246be3cc1fb9ba659228f87e2,吴鑫,dcdcc65b7d674281fd98fb9dc60e0e0d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,36,3582664.63,0.06,214959.88,48.24,59697676.09,0.06,87,49,4878231.24,0.17,829299.31,18.73,81298652.33,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16e6a3326dd7d868cbc926602a61e4d0,芜湖市万迅电脑文化有限公司,租赁和商务服务业,商务服务业,其他商务服务业,其他未列明商务服务业,安徽省芜湖市镜湖区赭山东路联盛商业广场负一、二层C1、C2、C3,安徽省芜湖市镜湖区赭山东路联盛商业广场负一、二层C1、C2、C3,陈少健,2017/7/6 0:00,芜湖市镜湖区赭麓公共服务中心,体育文化活动交流策划，提供动感单车、游泳、瑜伽、肚皮舞、爵士舞、钢管舞、有氧操、形体舞的健身服务，健身信息咨询，健身器材、运动服装、体育用品的批发兼零售（依法须经批准的项目，经相关部门批准后方可开展经营活动）。,1000000,2,7c69221a1b49bb54a5d5fc7d49a38f84,王玉,565391c7b1707fde7ae7b2e8b372b103,0,0,0,0,0,0,0,0,64,35,3463197.89,0.03,103895.94,3.82,57718904.99,0.06,139,88,8709104.84,0.11,958001.53,11.68,79172714.88,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,72,7140153.91,0.03,214204.62,15.3,64909225.56,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
884d79963bd8bc0ae9b13a1aa71add73,芜湖市立信电子车技术服务有限公司,科学研究和技术服务业,研究和试验发展,工程和技术研究和试验发展,工程和技术研究和试验发展,芜湖市镜湖区华联商城6号1层,芜湖市镜湖区华联商城6号1层,赵明峰,2018/2/1 0:00,芜湖市镜湖区滨江公共服务中心,汽车领域的技术研发，汽车美容、养护，汽车销售，二手车中介，汽车零部件销售，汽车租赁，汽车代驾服务，普通货物道路运输。（依法须经批准的项目，经相关部门批准后方可开展经营活动）***,500000,3,de47699185021820058acaf84c816492,贾英,0cd656ed17ce6405830be6d2ab847fed,67,45,4458309.21,0.03,133749.28,60.21,26223264.83,0.17,0,0,0,0,0,0,0,0,80,51,5079725.83,0.03,152391.77,22.29,29879968.79,0.17,70,52,5116919.24,0.03,153507.58,89.73,46510032.05,0.11,163,89,8879555.48,0.11,976751.1,64.91,52230433.43,0.17,87,59,5897104.45,0.06,353826.27,13.97,53608885.95,0.11,0,0,0,0,0,0,0,0,69,69,6891477.74,0.11,758062.55,51.14,40536334.64,0.17,92,50,4975530.84,0.06,298531.85,3.08,82924658.16,0.06,44,87,8695543.67,0.17,1478242.42,98.07,79042291.81,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38ca89564b2259401518960f7a06f94b,芜湖市良诺传播有限公司,租赁和商务服务业,商务服务业,广告业,广告业,芜湖市镜湖区融汇中江广场H#楼2002,芜湖市镜湖区融汇中江广场H#楼2002,许辉,2017/10/10 0:00,芜湖市镜湖区滨江公共服务中心,广告设计、制作、代理、发布；境内文化艺术交流活动策划；展览展示服务（涉及前置许可除外）；服装鞋帽设计、销售；网络工程、通讯工程施工（涉及资质凭资质证经营）；网络技术开发；人力资源信息咨询；文化产业投资咨询。,200000,3,8c9d91721e14c2e22ec617297783aaaa,赵刚,5c8f3f173c50cc3ecd386496da042320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,77,7611805.22,0.17,1294006.89,17.91,44774705.22,0.17,0,0,0,0,0,0,0,0,96,62,6168821.18,0.03,185064.64,68.13,56074561.67,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,52,5111394.72,0.17,868937.1,9.36,85187310.91,0.06,1
abea47ba24142ed16b7d8fbf2c740e0d,芜湖市济南亿次元贸有限公司,批发和零售业,批发业,矿产品、建材及化工产品批发,其他化工产品批发,芜湖市新时代商业街1号楼807,芜湖市新时代商业街1号楼807,黄虎,2018/7/9 0:00,利民路街道,化工材料及产品（除危险品）、非金属粉体材料、机电设备、电线电缆、劳保用品及工艺礼品销售。,500000,5,b2c50762941814f8fd08583522c8d7f0,庞玉华,c1dd0633e8d9672cff7845fa60e9bbb6,0,0,0,0,0,0,0,0,31,40,3940500.03,0.17,669885,51.46,35818474.35,0.11,0,0,0,0,0,0,0,0,43,32,3131426.57,0.11,344456.92,14.57,18419652,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,33,3279693.48,0.11,360766.28,92.62,29807740.73,0.11,0,0,0,0,0,0,0,0,1
6e7d2da6d3953058db75714ac400b584,芜湖市商软冠联贸有限公司,批发和零售业,批发业,矿产品、建材及化工产品批发,金属及金属矿批发,芜湖市弋江区利民路402号,芜湖市镜湖区万达广场3号楼813、814,肖国龙,2018/11/3 0:00,利民路街道,矿产品（除煤炭）、建材、金属材料、机电产品、电线电缆、焦炭、化工产品（除危险品）销售。,30000000,5,e3bedff94b64362c0b61a6b79e03b3bc,陈刚,e8426ec4d94b684c1e4a0403351e67db,169,90,8913150.4,0.17,1515235.57,40.9,148541145,0.06,0,0,0,0,0,0,0,0,25,34,3335096.51,0.03,100052.9,28.7,30316687.41,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,68,6711663.01,0.03,201349.89,57.39,39478384.79,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,50,4913002.15,0.17,835210.37,85.37,81859654.48,0.06,1
00e26af6ac3b1c1c49d7c3d79c60d000,芜湖市华远软件技术有限公司,批发和零售业,批发业,机械设备、五金产品及电子产品批发,计算机、软件及辅助设备批发,芜湖市镜湖区镜湖万达广场2#楼1108,芜湖市镜湖区镜湖万达广场2#楼1108,李必云,2018/7/17 0:00,芜湖市镜湖区滨江公共服务中心,网络技术研发，计算机软硬件、电子产品、通讯器材、日用百货、五金交电、汽摩配件、家用电器、办公用品、健身器材、工艺礼品（除文物）、计算机、数码产品销售。,500000,5,93543ea52ca1a86b39a36d672066f311,徐娜,7d1e618d40ef701d6354065692b524be,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,62,6141349.04,0.03,184240.47,53.97,102340825.3,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,51,5043718.32,0.06,302623.1,57.02,84046132.14,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
a3fb4fbf9a6f9cf09166aa9c20cbc1ad,芜湖市浙大万朋社有限公司,租赁和商务服务业,商务服务业,旅行社及相关服务,旅行社服务,芜湖市镜湖区银湖中路润安花园2#楼4号,芜湖市镜湖区银湖中路润安花园2#楼4号,姜宏,2017/3/30 0:00,芜湖市镜湖区汀棠公共服务中心,国内、入境旅游业务，商务策划服务、代购车票，旅游用品销售。.,300000,5,1d7854c9af119107457740e7523cd74e,谢东,775217675e9c092d373ac8b316b671f8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,88,8738105.23,0.11,961191.58,51.52,51398836.25,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,39,3806269.47,0.06,228376.17,3.64,34602149.22,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0f2c9a93eea6f38fabb3acb1c31488c6,芜湖市彩虹贸有限公司,批发和零售业,批发业,文化、体育用品及器材批发,其他文化用品批发,芜湖市镜湖区福达二期10-4号门面,芜湖市镜湖区福达二期10-4号门面,王君,2017/10/27 0:00,芜湖市镜湖区大砻坊公共服务中心,家具、实验器材、体育用品、教学设备销售及售后服务。,2000000,3,953d92ae7cbb66520580c079ef72d38b,袁凤英,efad3ad86de33487a740511832e27228,37,63,6294644.83,0.11,692410.93,58.07,57219245.05,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,91,9040409.31,0.11,994445.02,66.94,53176561.88,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9da187a7a191431db943a9a5a6fec6f4,芜湖市惠派国际公司饮管理有限公司,租赁和商务服务业,商务服务业,企业管理服务,其他企业管理服务,芜湖市镜湖区镜湖万达广场3号楼906,芜湖市镜湖区镜湖万达广场3号楼906,陈小兵,2017/10/1 0:00,芜湖市镜湖区荆山公共服务中心,餐饮管理（除餐饮），商务信息咨询，企业投资管理，日用百货的销售。（上述经营范围涉及前置许可的除外）。,500000,2,386077eac1d459dbcf7a4c7bd8c1a2f4,陈超,8a2399201b948239b0de5072c7a6ad4f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,58,5771584.83,0.11,634874.33,1.45,52468833.2,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,68,6769213.97,0.06,406152.84,17.97,39818284.05,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2f29b6e3abc6ebdefb55456ea6ca5dc8,芜湖市商软冠联科技有限公司,科学研究和技术服务业,专业技术服务业,其他专业技术服务业,其他未列明专业技术服务业,芜湖市天泰花园1号楼2-1002室,芜湖市天泰花园1号楼2-1002室,王勇,2017/8/21 0:00,芜湖市镜湖区赭麓公共服务中心,网络开发、维护，网络通讯、安防工程设计、安装及维护，办公设备，仪器仪表、机电产品销售及维修，日用百货销售，计算机软、硬件的技术开发及销售，一类无需申请许可证的医疗器械产品销售，家具护理用品销售。,1000000,3,9c0a4b7b6fb506194f2892fdd520e1a7,黄斌,e89fa4054313eda2064325aab0c118dc,0,0,0,0,0,0,0,0,121,61,6027476.49,0.03,180824.29,6.91,54794669.65,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1e1d184167ca7676cf665225e236a3d2,芜湖市昊嘉务信息咨询有限公司,租赁和商务服务业,商务服务业,咨询与调查,其他专业咨询,芜湖市镜湖区汇金广场B1816,芜湖市镜湖区汇金广场B1816,李坤鹏,2018/2/18 0:00,芜湖市镜湖区滨江公共服务中心,商务信息咨询。（涉及前置许可的除外）。***,500000,2,398356a152f294f78e5d97c2acd8e0a8,曲丹丹,eaa192508ba76058c313b2ef6304f0c1,0,0,0,0,0,0,0,0,56,100,9960217.54,0.17,1693236.98,93.13,58586292.28,0.17,90,51,5084998.93,0.11,559349.88,33.17,84740769.11,0.06,0,0,0,0,0,0,0,0,116,88,8789620.45,0.03,263688.61,57.53,51701659.03,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,79,7834755.97,0.03,235042.68,64.77,46084558.67,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3eb71f6293a2a31f3569e10af6552658,芜湖市彩虹业有限公司,制造业,橡胶和塑料制品业,塑料制品业,其他塑料制品制造,芜湖市镜湖区方村街道天城工业集中区,芜湖市镜湖区方村街道天城工业集中区,付应龙,2018/6/22 0:00,方村街道,塑料制剂、聚酯树脂制造、销售（涉及许可证凭许可证经营）,5000000,30,1254b7ce5686845a68ad609471824b47,王敏,d1dd71e8e187d553783a2ddf834b1cf7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,53,5250210.08,0.11,577523.11,70.69,30881142.64,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,85,8408954.19,0.03,252268.63,32.82,140140119.7,0.06,136,82,8106527.73,0.17,1378109.71,42.58,135096968.8,0.06,0,0,0,0,0,0,0,0,1
a113c1ecd3cace2237256f4c712f61b5,芜湖市惠派国际公司贸有限公司,批发和零售业,零售业,五金、家具及室内装饰材料专门零售,五金零售,安徽省芜湖市镜湖区和平大厦723号,安徽省芜湖市镜湖区和平大厦723号,姚大勤,2017/12/9 0:00,芜湖市镜湖区滨江公共服务中心,五金、机电产品、通讯器材、电器开关、电线电缆、仪表仪器销售，广告设计、制作、代理。,500000,10,84f4f6d380711caaabc153e9721da74f,满燕,28b120520c7198684ab040727fbbb6c1,27,39,3858932.65,0.06,231535.96,53.78,35076761.53,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,76,7573187.19,0.17,1287441.82,48.12,126206420.8,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,48,4715093.49,0.17,801565.89,6.62,42863939.52,0.11,113,60,5930665.14,0.03,177919.95,94.62,34882991.34,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36a1694bce9815b7e38a9dad05ad42e0,芜湖市银嘉子商务有限公司,批发和零售业,批发业,纺织、服装及家庭用品批发,化妆品及卫生用品批发,芜湖市镜湖区百龙商城E区9幢3,芜湖市镜湖区百龙商城E区9幢3,刘炜龙,2018/7/19 0:00,芜湖市镜湖区滨江公共服务中心,网上销售日用百货、化妆品、建材、家居饰品、家用电器，商务信息咨询（涉及前置许可的除外）。,100000,5,55318ec2b98f6cb16507bad20a89555f,周璐,9b3b70e56b7be24671f2cb88553944eb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,46,4573213.21,0.03,137196.4,52.6,41570318.49,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,84,8352397.92,0.03,250571.94,78.19,75924428.1,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0a0a0c8aaa00ade50f74a3f0ca981ed7,芜湖市精芯料有限公司芜湖分公司,批发和零售业,批发业,矿产品、建材及化工产品批发,建材批发,芜湖市营盘山路左岸Ｅ区四弄１１０２室,芜湖市营盘山路左岸Ｅ区四弄１１０２室,张民,2018/4/26 0:00,芜湖市镜湖区赭麓公共服务中心,橡胶制品，建材，卫生洁具，五金交电，机电设备，电子产品，仪器仪表，陶瓷制品销售，建筑装潢设计，从事"化工涂料、涂装"领域内技术咨询（涉及前置许可的除外）,60000,8,582be722cd6dbf1595e873c203f28710,王琴,24a531b50b1ccbcca8bd778e5ee5d8a2,52,47,4687935.02,0.03,140638.05,23.72,42615630.67,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,50,4941356.14,0.06,296481.37,27.84,82348201.56,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3473decccb0509fb264818a7512a8b9b,芜湖市联通时科业信用担保有限公司,金融业,货币金融服务,非货币银行服务,其他非货币银行服务,芜湖市景观大道18号紫苑小区5号,芜湖市景观大道18号紫苑小区5号,周金莲,2018/6/22 0:00,芜湖市镜湖区滨江公共服务中心,中小企业融资担保及其他担保、证券投资、受委托资产管理处置、再担保及分保、配套中介业务（法律、法规限制的除外）。,500000000,12,bfa4c52a03950f24ae2176b79ac3c014,黄秀华,08a3af5b576f8579d0ed9826b92fd8c6,33,18,1749515.09,0.03,52485.45,52485.45,1714005.99,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,28,2733626.98,0.03,82008.81,0,2125190.43,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,777990.59,0.11,85578.96,61734.13,397413.92,0.06,0,0,0,0,0,0,0,0,28,16,1565834.38,0.17,266191.84,266191.84,911576.07,0.03,0
1896a3bf730516dd643ba67b4c447d36,芜湖市联软贸有限公司,批发和零售业,批发业,其他批发业,其他未列明批发业,芜湖镜湖区小九华商业街2号楼6-1室,芜湖镜湖区小九华商业街2号楼6-1室,杨基芹,2018/12/7 0:00,芜湖市镜湖区滨江公共服务中心,预包装食品兼散装食品批发兼零售（许可证有效期至2017年4月13日）；烟零售（凭许可证经营）；珠宝、玉器、工艺礼品（以上项目涉及行政许可的除外）、文化办公用品、鞋类及劳保用品销售；商务咨询服务（涉及前置许可除外）。,1000000,2,377425e96a044fd0cbaccb8a11313b51,傅凯,83ed945d1c60d3375837a0066b965700,98,86,8543562.79,0.11,939791.91,493388.94,7440049.39,0.06,0,0,0,0,0,0,0,0,110,63,6250503.91,0.17,1062585.66,790537.69,4534132.99,0.06,169,86,8541895.56,0.17,1452122.25,893510.97,5078284.28,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,57,5634058.89,0.06,338043.53,59843.5,4636667.22,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,96,9507705.91,0.17,1616310.01,1166772.7,7492288.34,0.06,0,0,0,0,0,0,0,0,0
a7d8ae4569120b5bec12e7b6e9648b86,芜湖市戴硕电子动放映有限公司,文化、体育和娱乐业,广播、电视、电影和影视录音制作业,电影放映,电影放映,安徽省芜湖市华盛小区15-1-403,安徽省芜湖市华盛小区15-1-403,何平风,2017/5/16 0:00,芜湖市镜湖区天门山公共服务中心,流动电影放映（仅限数字电影和１６毫米以下胶片）。,30000,4,6d39fb29e62177fe94fa3d61e9226417,张秀兰,4a837a94edae3b4e421090fd964a4412,72,59,5813255.98,0.03,174397.68,0,4804623.58,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,12,1117922.11,0.03,33537.66,33537.66,894922.17,0.03,135,70,6922404.67,0.03,207672.14,207672.14,4106540.1,0.03,0
83f97f4825290be4cb794ec6a234595f,芜湖市黄石金承务信息咨询有限公司,租赁和商务服务业,商务服务业,咨询与调查,其他专业咨询,芜湖市镜湖区融汇中江广场H#楼2407,芜湖市镜湖区融汇中江广场H#楼2407,吴炬,2018/1/1 0:00,芜湖市镜湖区滨江公共服务中心,商务信息咨询，从事计算机软件领域内的技术开发、技术咨询、技术服务（以上范围涉及前置许可的除外），预包装食品零售，电子产品销售，广告制作、发布、代理。（依法须经批准的项目，经相关部门批准后方可开展经营活动）,100000,2,40d0565074aa477a9c222d5f1a1e87af,林林,8ef323628562ee254440d29aa28e0adb,176,95,9433423.25,0.03,283002.7,0,9138507.53,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,38,3720306.15,0.11,409233.68,106698.39,2750320.8,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7d771e0e8f3633ab54856925ecdefc5d,芜湖市立信电子产开发有限公司,房地产业,房地产业,房地产开发经营,房地产开发经营,芜湖市新芜路135号,芜湖市新芜路135号,郭龙,2017/8/3 0:00,芜湖市镜湖区滨江公共服务中心,房地产开发、旧城改造,1050000,14,4a91e34dea2b50cd5ee6898259bdb24a,马雪,4c8a5db1d641b1d6ca6c6450900973f5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,65,6455167.07,0.03,193655.01,193655.01,5291157.87,0.03,16,9,815720.45,0.03,24471.61,0,793602.74,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dabd8d2ce74e782c65a973ef76fd540b,芜湖市国讯投资管理有限公司芜湖中兴花园分公司,租赁和商务服务业,商务服务业,企业管理服务,投资与资产管理,芜湖市镜湖区中兴花园2#楼05,芜湖市镜湖区中兴花园2#楼05,聂际兴,2018/8/11 0:00,芜湖市镜湖区滨江公共服务中心,投资管理，市场营销策划，企业营销策划，经济贸易咨询（涉及前置许可的除外），投资咨询（证券、期货投资咨询除外），会计咨询。,2000000,38,7e8c056700196efb5bb0d13e6a00040e,洪桂芳,5a8c4a855360f6652ed6a70de4d8b8b5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,47,4620635.78,0.06,277238.15,0,4056195.45,0.11,0,0,0,0,0,0,0,0,123,80,7951934.9,0.03,238558.05,0,3995366.34,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,65,6457723.54,0.11,710349.59,439711.62,4510632.74,0.06,11,9,883749.09,0.17,150237.35,65995.7,765833.18,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6eb6e75fddec0218351dc5c0c8464104,芜湖市迪摩旧物资回收有限公司,批发和零售业,批发业,其他批发业,再生物资回收与批发,芜湖市镜湖区杏园小区21#楼1-102,芜湖市镜湖区杏园小区21#楼1-102,邓业平,2018/7/23 0:00,芜湖市镜湖区滨江公共服务中心,废旧物资回收（涉及前置许可的除外）。,2000000,5,73ec029eac83b73d8c1186033ded1149,段畅,609022b70c7a24170792a955938dd470,87,70,6977132.85,0.11,767484.61,521720.06,4096075.84,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,50,4974041.79,0.17,845587.1,845587.1,3656080.83,0.03,49,44,4376839.07,0.17,744062.64,462355.3,2560975.87,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,41,4058261.15,0.11,446408.73,0,3445673.81,0.17,0
2ac2406e835bd49c70469acae337d292,芜湖市新格林耐特信息工程有限公司,批发和零售业,批发业,机械设备、五金产品及电子产品批发,电气设备批发,芜湖服务外包产业园A14号楼西半楼（高新区中山南路302号）,芜湖服务外包产业园A14号楼西半楼（高新区中山南路302号）,阚震东,2017/9/1 0:00,龙山街道,安防监控产品、电子通讯产品及电子元件、汽车零配件、汽车用品销售；网络综合布线工程，计算机及相关产品销售与维护，办公用品及耗材销售。,1000000,5,6b87c026f6fb3d3b5c989714a0c974b6,李娟,5f0f1cc1ca70a6957561be5f8948b74b,0,0,0,0,0,0,0,0,44,35,3428337.36,0.11,377117.11,188896.94,3137002.77,0.06,8,8,713907.71,0.06,42834.46,0,665022.43,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,81,8007434.81,0.06,480446.09,0,6736601.19,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
